defined_class	defined_class_label	mechanism	mechanism_label	target	target_label
http://purl.obolibrary.org/obo/GO_0140710	regulation of Frizzled Nuclear Import pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0140709	Frizzled Nuclear Import pathway
http://purl.obolibrary.org/obo/GO_2000244	regulation of FtsZ-dependent cytokinesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0043093	FtsZ-dependent cytokinesis
http://purl.obolibrary.org/obo/GO_1904020	regulation of G protein-coupled receptor internalization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002031	G protein-coupled receptor internalization
http://purl.obolibrary.org/obo/GO_0008277	regulation of G protein-coupled receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007186	G protein-coupled receptor signaling pathway
http://purl.obolibrary.org/obo/GO_1905465	regulation of G-quadruplex DNA unwinding	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0044806	G-quadruplex DNA unwinding
http://purl.obolibrary.org/obo/GO_0070316	regulation of G0 to G1 transition	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045023	G0 to G1 transition
http://purl.obolibrary.org/obo/GO_1903450	regulation of G1 to G0 transition	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070314	G1 to G0 transition
http://purl.obolibrary.org/obo/GO_2000045	regulation of G1/S transition of mitotic cell cycle	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000082	G1/S transition of mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0010389	regulation of G2/M transition of mitotic cell cycle	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000086	G2/M transition of mitotic cell cycle
http://purl.obolibrary.org/obo/GO_0110030	regulation of G2/MI transition of meiotic cell cycle	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0008315	G2/MI transition of meiotic cell cycle
http://purl.obolibrary.org/obo/GO_1901472	regulation of Golgi calcium ion export	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061454	release of sequestered calcium ion into cytosol by Golgi
http://purl.obolibrary.org/obo/GO_0090170	regulation of Golgi inheritance	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048313	Golgi inheritance
http://purl.obolibrary.org/obo/GO_1905526	regulation of Golgi lumen acidification	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0061795	Golgi lumen acidification
http://purl.obolibrary.org/obo/GO_1903358	regulation of Golgi organization	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007030	Golgi organization
http://purl.obolibrary.org/obo/GO_0042996	regulation of Golgi to plasma membrane protein transport	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0043001	Golgi to plasma membrane protein transport
http://purl.obolibrary.org/obo/GO_0048214	regulation of Golgi vesicle fusion to target membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0048210	Golgi vesicle fusion to target membrane
http://purl.obolibrary.org/obo/GO_0070808	regulation of Hulle cell development	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0070792	Hulle cell development
http://purl.obolibrary.org/obo/GO_1903719	regulation of I-kappaB phosphorylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007252	I-kappaB phosphorylation
http://purl.obolibrary.org/obo/GO_0071658	regulation of IP-10 production	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0071612	IP-10 production
http://purl.obolibrary.org/obo/GO_1903894	regulation of IRE1-mediated unfolded protein response	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0036498	IRE1-mediated unfolded protein response
http://purl.obolibrary.org/obo/GO_0046328	regulation of JNK cascade	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007254	JNK cascade
http://purl.obolibrary.org/obo/GO_1900234	regulation of Kit signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0038109	Kit signaling pathway
http://purl.obolibrary.org/obo/GO_1905541	regulation of L-arginine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097638	L-arginine import across plasma membrane
http://purl.obolibrary.org/obo/GO_2000082	regulation of L-ascorbic acid biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0019853	L-ascorbic acid biosynthetic process
http://purl.obolibrary.org/obo/GO_1903195	regulation of L-dopa biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1903185	L-dopa biosynthetic process
http://purl.obolibrary.org/obo/GO_0002036	regulation of L-glutamate import across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0098712	L-glutamate import across plasma membrane
http://purl.obolibrary.org/obo/GO_0062132	regulation of L-glutamine biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1901704	L-glutamine biosynthetic process
http://purl.obolibrary.org/obo/GO_1901034	regulation of L-glutamine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1903803	L-glutamine import across plasma membrane
http://purl.obolibrary.org/obo/GO_1905008	regulation of L-lysine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0097639	L-lysine import across plasma membrane
http://purl.obolibrary.org/obo/GO_1905624	regulation of L-methionine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1905544	L-methionine import across plasma membrane
http://purl.obolibrary.org/obo/GO_1905735	regulation of L-proline import across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1904271	L-proline import across plasma membrane
http://purl.obolibrary.org/obo/GO_1900926	regulation of L-threonine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1903807	L-threonine import across plasma membrane
http://purl.obolibrary.org/obo/GO_1900929	regulation of L-tyrosine import across plasma membrane	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1903808	L-tyrosine import across plasma membrane
http://purl.obolibrary.org/obo/GO_0140122	regulation of Lewy body formation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0140121	Lewy body formation
http://purl.obolibrary.org/obo/GO_0043408	regulation of MAPK cascade	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0000165	MAPK cascade
http://purl.obolibrary.org/obo/GO_0071701	regulation of MAPK export from nucleus	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045204	MAPK export from nucleus
http://purl.obolibrary.org/obo/GO_0039533	regulation of MDA-5 signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0039530	MDA-5 signaling pathway
http://purl.obolibrary.org/obo/GO_0045343	regulation of MHC class I biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045341	MHC class I biosynthetic process
http://purl.obolibrary.org/obo/GO_0045346	regulation of MHC class II biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045342	MHC class II biosynthetic process
http://purl.obolibrary.org/obo/GO_0034124	regulation of MyD88-dependent toll-like receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002755	MyD88-dependent toll-like receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0034127	regulation of MyD88-independent toll-like receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0002756	MyD88-independent toll-like receptor signaling pathway
http://purl.obolibrary.org/obo/GO_1900695	regulation of N',N'',N'''-triacetylfusarinine C biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1900551	N',N'',N'''-triacetylfusarinine C biosynthetic process
http://purl.obolibrary.org/obo/GO_2000759	regulation of N-terminal peptidyl-lysine acetylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0018076	N-terminal peptidyl-lysine acetylation
http://purl.obolibrary.org/obo/GO_1904663	regulation of N-terminal peptidyl-methionine acetylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0017196	N-terminal peptidyl-methionine acetylation
http://purl.obolibrary.org/obo/GO_1902390	regulation of N-terminal peptidyl-serine acetylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0017198	N-terminal peptidyl-serine acetylation
http://purl.obolibrary.org/obo/GO_0060254	regulation of N-terminal protein palmitoylation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006500	N-terminal protein palmitoylation
http://purl.obolibrary.org/obo/GO_1902688	regulation of NAD metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0019674	NAD metabolic process
http://purl.obolibrary.org/obo/GO_1902031	regulation of NADP metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006739	NADP metabolic process
http://purl.obolibrary.org/obo/GO_0051133	regulation of NK T cell activation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0051132	NK T cell activation
http://purl.obolibrary.org/obo/GO_0051136	regulation of NK T cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001865	NK T cell differentiation
http://purl.obolibrary.org/obo/GO_0051140	regulation of NK T cell proliferation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0001866	NK T cell proliferation
http://purl.obolibrary.org/obo/GO_1900225	regulation of NLRP3 inflammasome complex assembly	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0044546	NLRP3 inflammasome complex assembly
http://purl.obolibrary.org/obo/GO_0008593	regulation of Notch signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007219	Notch signaling pathway
http://purl.obolibrary.org/obo/GO_0035480	regulation of Notch signaling pathway involved in heart induction	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0003137	Notch signaling pathway involved in heart induction
http://purl.obolibrary.org/obo/GO_1902366	regulation of Notch signaling pathway involved in somitogenesis	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_1902359	Notch signaling pathway involved in somitogenesis
http://purl.obolibrary.org/obo/GO_1903897	regulation of PERK-mediated unfolded protein response	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0036499	PERK-mediated unfolded protein response
http://purl.obolibrary.org/obo/GO_0010550	regulation of PSII associated light-harvesting complex II catabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0010304	PSII associated light-harvesting complex II catabolic process
http://purl.obolibrary.org/obo/GO_0098906	regulation of Purkinje myocyte action potential	http://purl.obolibrary.org/obo/GO_0050789	regulation of biological process	http://purl.obolibrary.org/obo/GO_0086017	Purkinje myocyte action potential
http://purl.obolibrary.org/obo/GO_0045676	regulation of R7 cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045466	R7 cell differentiation
http://purl.obolibrary.org/obo/GO_0106396	regulation of R7 cell fate commitment	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0007465	R7 cell fate commitment
http://purl.obolibrary.org/obo/GO_0045679	regulation of R8 cell differentiation	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0045465	R8 cell differentiation
http://purl.obolibrary.org/obo/GO_0039535	regulation of RIG-I signaling pathway	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0039529	RIG-I signaling pathway
http://purl.obolibrary.org/obo/GO_2001141	regulation of RNA biosynthetic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0032774	RNA biosynthetic process
http://purl.obolibrary.org/obo/GO_0046831	regulation of RNA export from nucleus	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006405	RNA export from nucleus
http://purl.obolibrary.org/obo/GO_0046828	regulation of RNA import into nucleus	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0006404	RNA import into nucleus
http://purl.obolibrary.org/obo/GO_0051252	regulation of RNA metabolic process	http://purl.obolibrary.org/obo/GO_0065007	biological regulation	http://purl.obolibrary.org/obo/GO_0016070	RNA metabolic process
