defined_class	defined_class_label	entity	entity_label
http://purl.obolibrary.org/obo/GO_1904665	positive regulation of N-terminal peptidyl-methionine acetylation	http://purl.obolibrary.org/obo/GO_0017196	N-terminal peptidyl-methionine acetylation
http://purl.obolibrary.org/obo/GO_1902391	positive regulation of N-terminal peptidyl-serine acetylation	http://purl.obolibrary.org/obo/GO_0017198	N-terminal peptidyl-serine acetylation
http://purl.obolibrary.org/obo/GO_1902690	positive regulation of NAD metabolic process	http://purl.obolibrary.org/obo/GO_0019674	NAD metabolic process
http://purl.obolibrary.org/obo/GO_0033864	positive regulation of NAD(P)H oxidase activity	http://purl.obolibrary.org/obo/GO_0016174	NAD(P)H oxidase H2O2-forming activity
http://purl.obolibrary.org/obo/GO_1901666	positive regulation of NAD+ ADP-ribosyltransferase activity	http://purl.obolibrary.org/obo/GO_0003950	NAD+ ADP-ribosyltransferase activity
http://purl.obolibrary.org/obo/GO_0033672	positive regulation of NAD+ kinase activity	http://purl.obolibrary.org/obo/GO_0003951	NAD+ kinase activity
http://purl.obolibrary.org/obo/GO_1901224	positive regulation of NIK/NF-kappaB signaling	http://purl.obolibrary.org/obo/GO_0038061	NIK/NF-kappaB signaling
http://purl.obolibrary.org/obo/GO_0051135	positive regulation of NK T cell activation	http://purl.obolibrary.org/obo/GO_0051132	NK T cell activation
http://purl.obolibrary.org/obo/GO_0051138	positive regulation of NK T cell differentiation	http://purl.obolibrary.org/obo/GO_0001865	NK T cell differentiation
http://purl.obolibrary.org/obo/GO_0051142	positive regulation of NK T cell proliferation	http://purl.obolibrary.org/obo/GO_0001866	NK T cell proliferation
http://purl.obolibrary.org/obo/GO_1900227	positive regulation of NLRP3 inflammasome complex assembly	http://purl.obolibrary.org/obo/GO_0044546	NLRP3 inflammasome complex assembly
http://purl.obolibrary.org/obo/GO_1904783	positive regulation of NMDA glutamate receptor activity	http://purl.obolibrary.org/obo/GO_0004972	NMDA glutamate receptor activity
http://purl.obolibrary.org/obo/GO_1901721	positive regulation of NMS complex assembly	http://purl.obolibrary.org/obo/GO_0044768	NMS complex assembly
http://purl.obolibrary.org/obo/GO_0045747	positive regulation of Notch signaling pathway	http://purl.obolibrary.org/obo/GO_0007219	Notch signaling pathway
http://purl.obolibrary.org/obo/GO_0035481	positive regulation of Notch signaling pathway involved in heart induction	http://purl.obolibrary.org/obo/GO_0003137	Notch signaling pathway involved in heart induction
http://purl.obolibrary.org/obo/GO_1903408	positive regulation of P-type sodium:potassium-exchanging transporter activity	http://purl.obolibrary.org/obo/GO_0005391	P-type sodium:potassium-exchanging transporter activity
http://purl.obolibrary.org/obo/GO_1903899	positive regulation of PERK-mediated unfolded protein response	http://purl.obolibrary.org/obo/GO_0036499	PERK-mediated unfolded protein response
http://purl.obolibrary.org/obo/GO_0045678	positive regulation of R7 cell differentiation	http://purl.obolibrary.org/obo/GO_0045466	R7 cell differentiation
http://purl.obolibrary.org/obo/GO_0106397	positive regulation of R7 cell fate commitment	http://purl.obolibrary.org/obo/GO_0007465	R7 cell fate commitment
http://purl.obolibrary.org/obo/GO_0045681	positive regulation of R8 cell differentiation	http://purl.obolibrary.org/obo/GO_0045465	R8 cell differentiation
http://purl.obolibrary.org/obo/GO_1900246	positive regulation of RIG-I signaling pathway	http://purl.obolibrary.org/obo/GO_0039529	RIG-I signaling pathway
http://purl.obolibrary.org/obo/GO_1905216	positive regulation of RNA binding	http://purl.obolibrary.org/obo/GO_0003723	RNA binding
http://purl.obolibrary.org/obo/GO_1905257	positive regulation of RNA binding transcription factor activity	http://purl.obolibrary.org/obo/GO_0001070	RNA-binding transcription regulator activity
http://purl.obolibrary.org/obo/GO_1902680	positive regulation of RNA biosynthetic process	http://purl.obolibrary.org/obo/GO_0032774	RNA biosynthetic process
http://purl.obolibrary.org/obo/GO_0046833	positive regulation of RNA export from nucleus	http://purl.obolibrary.org/obo/GO_0006405	RNA export from nucleus
http://purl.obolibrary.org/obo/GO_0046830	positive regulation of RNA import into nucleus	http://purl.obolibrary.org/obo/GO_0006404	RNA import into nucleus
http://purl.obolibrary.org/obo/GO_0051254	positive regulation of RNA metabolic process	http://purl.obolibrary.org/obo/GO_0016070	RNA metabolic process
http://purl.obolibrary.org/obo/GO_1905636	positive regulation of RNA polymerase II regulatory region sequence-specific DNA binding	http://purl.obolibrary.org/obo/GO_0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
http://purl.obolibrary.org/obo/GO_0045899	positive regulation of RNA polymerase II transcription preinitiation complex assembly	http://purl.obolibrary.org/obo/GO_0051123	RNA polymerase II preinitiation complex assembly
http://purl.obolibrary.org/obo/GO_0033120	positive regulation of RNA splicing	http://purl.obolibrary.org/obo/GO_0008380	RNA splicing
http://purl.obolibrary.org/obo/GO_1900261	positive regulation of RNA-dependent RNA polymerase activity	http://purl.obolibrary.org/obo/GO_0003968	RNA-dependent RNA polymerase activity
http://purl.obolibrary.org/obo/GO_0035022	positive regulation of Rac protein signal transduction	http://purl.obolibrary.org/obo/GO_0016601	Rac protein signal transduction
http://purl.obolibrary.org/obo/GO_0032017	positive regulation of Ran protein signal transduction	http://purl.obolibrary.org/obo/GO_0031291	Ran protein signal transduction
http://purl.obolibrary.org/obo/GO_0046579	positive regulation of Ras protein signal transduction	http://purl.obolibrary.org/obo/GO_0007265	Ras protein signal transduction
http://purl.obolibrary.org/obo/GO_0035025	positive regulation of Rho protein signal transduction	http://purl.obolibrary.org/obo/GO_0007266	Rho protein signal transduction
http://purl.obolibrary.org/obo/GO_0035388	positive regulation of Roundabout signaling pathway	http://purl.obolibrary.org/obo/GO_0035385	Roundabout signaling pathway
http://purl.obolibrary.org/obo/GO_0062027	positive regulation of SCF-dependent proteasomal ubiquitin-dependent catabolic process	http://purl.obolibrary.org/obo/GO_0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
http://purl.obolibrary.org/obo/GO_0060391	positive regulation of SMAD protein signal transduction	http://purl.obolibrary.org/obo/GO_0060395	SMAD protein signal transduction
http://purl.obolibrary.org/obo/GO_0035543	positive regulation of SNARE complex assembly	http://purl.obolibrary.org/obo/GO_0035493	SNARE complex assembly
http://purl.obolibrary.org/obo/GO_0035540	positive regulation of SNARE complex disassembly	http://purl.obolibrary.org/obo/GO_0035494	SNARE complex disassembly
http://purl.obolibrary.org/obo/GO_2000640	positive regulation of SREBP signaling pathway	http://purl.obolibrary.org/obo/GO_0032933	SREBP signaling pathway
http://purl.obolibrary.org/obo/GO_1903755	positive regulation of SUMO transferase activity	http://purl.obolibrary.org/obo/GO_0019789	SUMO transferase activity
http://purl.obolibrary.org/obo/GO_1904268	positive regulation of Schwann cell chemotaxis	http://purl.obolibrary.org/obo/GO_1990751	Schwann cell chemotaxis
http://purl.obolibrary.org/obo/GO_0014040	positive regulation of Schwann cell differentiation	http://purl.obolibrary.org/obo/GO_0014037	Schwann cell differentiation
http://purl.obolibrary.org/obo/GO_1900149	positive regulation of Schwann cell migration	http://purl.obolibrary.org/obo/GO_0036135	Schwann cell migration
http://purl.obolibrary.org/obo/GO_0010625	positive regulation of Schwann cell proliferation	http://purl.obolibrary.org/obo/GO_0014010	Schwann cell proliferation
http://purl.obolibrary.org/obo/GO_1905046	positive regulation of Schwann cell proliferation involved in axon regeneration	http://purl.obolibrary.org/obo/GO_0014011	Schwann cell proliferation involved in axon regeneration
http://purl.obolibrary.org/obo/GO_0050870	positive regulation of T cell activation	http://purl.obolibrary.org/obo/GO_0042110	T cell activation
http://purl.obolibrary.org/obo/GO_2001190	positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	http://purl.obolibrary.org/obo/GO_0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell
http://purl.obolibrary.org/obo/GO_0002669	positive regulation of T cell anergy	http://purl.obolibrary.org/obo/GO_0002870	T cell anergy
http://purl.obolibrary.org/obo/GO_0002627	positive regulation of T cell antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0002457	T cell antigen processing and presentation
http://purl.obolibrary.org/obo/GO_0070234	positive regulation of T cell apoptotic process	http://purl.obolibrary.org/obo/GO_0070231	T cell apoptotic process
http://purl.obolibrary.org/obo/GO_0010820	positive regulation of T cell chemotaxis	http://purl.obolibrary.org/obo/GO_0010818	T cell chemotaxis
http://purl.obolibrary.org/obo/GO_2000525	positive regulation of T cell costimulation	http://purl.obolibrary.org/obo/GO_0031295	T cell costimulation
http://purl.obolibrary.org/obo/GO_0002726	positive regulation of T cell cytokine production	http://purl.obolibrary.org/obo/GO_0002369	T cell cytokine production
http://purl.obolibrary.org/obo/GO_0045582	positive regulation of T cell differentiation	http://purl.obolibrary.org/obo/GO_0030217	T cell differentiation
http://purl.obolibrary.org/obo/GO_0033089	positive regulation of T cell differentiation in thymus	http://purl.obolibrary.org/obo/GO_0033077	T cell differentiation in thymus
http://purl.obolibrary.org/obo/GO_2000409	positive regulation of T cell extravasation	http://purl.obolibrary.org/obo/GO_0072683	T cell extravasation
http://purl.obolibrary.org/obo/GO_0042103	positive regulation of T cell homeostatic proliferation	http://purl.obolibrary.org/obo/GO_0001777	T cell homeostatic proliferation
http://purl.obolibrary.org/obo/GO_0001916	positive regulation of T cell mediated cytotoxicity	http://purl.obolibrary.org/obo/GO_0001913	T cell mediated cytotoxicity
http://purl.obolibrary.org/obo/GO_0002854	positive regulation of T cell mediated cytotoxicity directed against tumor cell target	http://purl.obolibrary.org/obo/GO_0002419	T cell mediated cytotoxicity directed against tumor cell target
http://purl.obolibrary.org/obo/GO_0002842	positive regulation of T cell mediated immune response to tumor cell	http://purl.obolibrary.org/obo/GO_0002424	T cell mediated immune response to tumor cell
http://purl.obolibrary.org/obo/GO_0002711	positive regulation of T cell mediated immunity	http://purl.obolibrary.org/obo/GO_0002456	T cell mediated immunity
http://purl.obolibrary.org/obo/GO_2000406	positive regulation of T cell migration	http://purl.obolibrary.org/obo/GO_0072678	T cell migration
http://purl.obolibrary.org/obo/GO_0042102	positive regulation of T cell proliferation	http://purl.obolibrary.org/obo/GO_0042098	T cell proliferation
http://purl.obolibrary.org/obo/GO_0050862	positive regulation of T cell receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0050852	T cell receptor signaling pathway
http://purl.obolibrary.org/obo/GO_0002666	positive regulation of T cell tolerance induction	http://purl.obolibrary.org/obo/GO_0002517	T cell tolerance induction
http://purl.obolibrary.org/obo/GO_0002848	positive regulation of T cell tolerance induction to tumor cell	http://purl.obolibrary.org/obo/GO_0002411	T cell tolerance induction to tumor cell
http://purl.obolibrary.org/obo/GO_2000519	positive regulation of T-helper 1 cell activation	http://purl.obolibrary.org/obo/GO_0035711	T-helper 1 cell activation
http://purl.obolibrary.org/obo/GO_2000556	positive regulation of T-helper 1 cell cytokine production	http://purl.obolibrary.org/obo/GO_0035744	T-helper 1 cell cytokine production
http://purl.obolibrary.org/obo/GO_0045627	positive regulation of T-helper 1 cell differentiation	http://purl.obolibrary.org/obo/GO_0045063	T-helper 1 cell differentiation
http://purl.obolibrary.org/obo/GO_0002827	positive regulation of T-helper 1 type immune response	http://purl.obolibrary.org/obo/GO_0042088	T-helper 1 type immune response
http://purl.obolibrary.org/obo/GO_2000321	positive regulation of T-helper 17 cell differentiation	http://purl.obolibrary.org/obo/GO_0072539	T-helper 17 cell differentiation
http://purl.obolibrary.org/obo/GO_2000457	positive regulation of T-helper 17 cell extravasation	http://purl.obolibrary.org/obo/GO_0035699	T-helper 17 cell extravasation
http://purl.obolibrary.org/obo/GO_2000330	positive regulation of T-helper 17 cell lineage commitment	http://purl.obolibrary.org/obo/GO_0072540	T-helper 17 cell lineage commitment
http://purl.obolibrary.org/obo/GO_2000318	positive regulation of T-helper 17 type immune response	http://purl.obolibrary.org/obo/GO_0072538	T-helper 17 type immune response
http://purl.obolibrary.org/obo/GO_2000570	positive regulation of T-helper 2 cell activation	http://purl.obolibrary.org/obo/GO_0035712	T-helper 2 cell activation
http://purl.obolibrary.org/obo/GO_2000553	positive regulation of T-helper 2 cell cytokine production	http://purl.obolibrary.org/obo/GO_0035745	T-helper 2 cell cytokine production
http://purl.obolibrary.org/obo/GO_0045630	positive regulation of T-helper 2 cell differentiation	http://purl.obolibrary.org/obo/GO_0045064	T-helper 2 cell differentiation
http://purl.obolibrary.org/obo/GO_0045624	positive regulation of T-helper cell differentiation	http://purl.obolibrary.org/obo/GO_0042093	T-helper cell differentiation
http://purl.obolibrary.org/obo/GO_0032008	positive regulation of TOR signaling	http://purl.obolibrary.org/obo/GO_0031929	TOR signaling
http://purl.obolibrary.org/obo/GO_1904263	positive regulation of TORC1 signaling	http://purl.obolibrary.org/obo/GO_0038202	TORC1 signaling
http://purl.obolibrary.org/obo/GO_1904515	positive regulation of TORC2 signaling	http://purl.obolibrary.org/obo/GO_0038203	TORC2 signaling
http://purl.obolibrary.org/obo/GO_0032759	positive regulation of TRAIL production	http://purl.obolibrary.org/obo/GO_0032639	TRAIL production
http://purl.obolibrary.org/obo/GO_1903984	positive regulation of TRAIL-activated apoptotic signaling pathway	http://purl.obolibrary.org/obo/GO_0036462	TRAIL-activated apoptotic signaling pathway
http://purl.obolibrary.org/obo/GO_0160034	positive regulation of Toll receptor ligand protein activation cascade	http://purl.obolibrary.org/obo/GO_0160032	Toll receptor ligand protein activation cascade
http://purl.obolibrary.org/obo/GO_0045752	positive regulation of Toll signaling pathway	http://purl.obolibrary.org/obo/GO_0008063	Toll signaling pathway
http://purl.obolibrary.org/obo/GO_0106280	positive regulation of UDP-N-acetylglucosamine biosynthetic process	http://purl.obolibrary.org/obo/GO_0006048	UDP-N-acetylglucosamine biosynthetic process
