defined_class	defined_class_label	process1	process1_label	process2	process2_label
http://purl.obolibrary.org/obo/GO_0060781	mesenchymal cell proliferation involved in prostate gland development	http://purl.obolibrary.org/obo/GO_0010463	mesenchymal cell proliferation	http://purl.obolibrary.org/obo/GO_0030850	prostate gland development
http://purl.obolibrary.org/obo/GO_0072198	mesenchymal cell proliferation involved in ureter development	http://purl.obolibrary.org/obo/GO_0010463	mesenchymal cell proliferation	http://purl.obolibrary.org/obo/GO_0072189	ureter development
http://purl.obolibrary.org/obo/GO_0072138	mesenchymal cell proliferation involved in ureteric bud development	http://purl.obolibrary.org/obo/GO_0010463	mesenchymal cell proliferation	http://purl.obolibrary.org/obo/GO_0001657	ureteric bud development
http://purl.obolibrary.org/obo/GO_0061271	mesenchymal to epithelial transition involved in mesonephric renal vesicle formation	http://purl.obolibrary.org/obo/GO_0060231	mesenchymal to epithelial transition	http://purl.obolibrary.org/obo/GO_0061262	mesonephric renal vesicle formation
http://purl.obolibrary.org/obo/GO_0061261	mesenchymal to epithelial transition involved in mesonephros morphogenesis	http://purl.obolibrary.org/obo/GO_0060231	mesenchymal to epithelial transition	http://purl.obolibrary.org/obo/GO_0061206	mesonephros morphogenesis
http://purl.obolibrary.org/obo/GO_0072285	mesenchymal to epithelial transition involved in metanephric renal vesicle formation	http://purl.obolibrary.org/obo/GO_0060231	mesenchymal to epithelial transition	http://purl.obolibrary.org/obo/GO_0072093	metanephric renal vesicle formation
http://purl.obolibrary.org/obo/GO_0003337	mesenchymal to epithelial transition involved in metanephros morphogenesis	http://purl.obolibrary.org/obo/GO_0060231	mesenchymal to epithelial transition	http://purl.obolibrary.org/obo/GO_0003338	metanephros morphogenesis
http://purl.obolibrary.org/obo/GO_0072036	mesenchymal to epithelial transition involved in renal vesicle formation	http://purl.obolibrary.org/obo/GO_0060231	mesenchymal to epithelial transition	http://purl.obolibrary.org/obo/GO_0072033	renal vesicle formation
http://purl.obolibrary.org/obo/GO_0060493	mesenchymal-endodermal cell signaling involved in lung induction	http://purl.obolibrary.org/obo/GO_0060497	mesenchymal-endodermal cell signaling	http://purl.obolibrary.org/obo/GO_0060492	lung induction
http://purl.obolibrary.org/obo/GO_0060496	mesenchymal-epithelial cell signaling involved in lung development	http://purl.obolibrary.org/obo/GO_0060638	mesenchymal-epithelial cell signaling	http://purl.obolibrary.org/obo/GO_0030324	lung development
http://purl.obolibrary.org/obo/GO_0060739	mesenchymal-epithelial cell signaling involved in prostate gland development	http://purl.obolibrary.org/obo/GO_0060638	mesenchymal-epithelial cell signaling	http://purl.obolibrary.org/obo/GO_0030850	prostate gland development
http://purl.obolibrary.org/obo/GO_0060521	mesenchymal-epithelial cell signaling involved in prostate induction	http://purl.obolibrary.org/obo/GO_0060638	mesenchymal-epithelial cell signaling	http://purl.obolibrary.org/obo/GO_0060514	prostate induction
http://purl.obolibrary.org/obo/GO_0090496	mesenchyme migration involved in limb bud formation	http://purl.obolibrary.org/obo/GO_0090131	mesenchyme migration	http://purl.obolibrary.org/obo/GO_0060174	limb bud formation
http://purl.obolibrary.org/obo/GO_0003132	mesodermal-endodermal cell signaling involved in heart induction	http://purl.obolibrary.org/obo/GO_0003131	mesodermal-endodermal cell signaling	http://purl.obolibrary.org/obo/GO_0003129	heart induction
http://purl.obolibrary.org/obo/GO_1903563	microtubule bundle formation involved in horsetail-astral microtubule organization	http://purl.obolibrary.org/obo/GO_0001578	microtubule bundle formation	http://purl.obolibrary.org/obo/GO_0032118	horsetail-astral microtubule organization
http://purl.obolibrary.org/obo/GO_0090176	microtubule cytoskeleton organization involved in establishment of planar polarity	http://purl.obolibrary.org/obo/GO_0000226	microtubule cytoskeleton organization	http://purl.obolibrary.org/obo/GO_0001736	establishment of planar polarity
http://purl.obolibrary.org/obo/GO_1905185	microtubule sliding involved in mitotic metaphase chromosome recapture	http://purl.obolibrary.org/obo/GO_0051012	microtubule sliding	http://purl.obolibrary.org/obo/GO_1990942	mitotic metaphase chromosome recapture
http://purl.obolibrary.org/obo/GO_0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication	http://purl.obolibrary.org/obo/GO_0006298	mismatch repair	http://purl.obolibrary.org/obo/GO_0045005	DNA-dependent DNA replication maintenance of fidelity
http://purl.obolibrary.org/obo/GO_1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	http://purl.obolibrary.org/obo/GO_0035794	positive regulation of mitochondrial membrane permeability	http://purl.obolibrary.org/obo/GO_0012501	programmed cell death
http://purl.obolibrary.org/obo/GO_1903211	mitotic recombination involved in replication fork processing	http://purl.obolibrary.org/obo/GO_0006312	mitotic recombination	http://purl.obolibrary.org/obo/GO_1990426	mitotic recombination-dependent replication fork processing
http://purl.obolibrary.org/obo/GO_0021815	modulation of microtubule cytoskeleton involved in cerebral cortex radial glia guided migration	http://purl.obolibrary.org/obo/GO_0000226	microtubule cytoskeleton organization	http://purl.obolibrary.org/obo/GO_0021801	cerebral cortex radial glia guided migration
http://purl.obolibrary.org/obo/GO_0002280	monocyte activation involved in immune response	http://purl.obolibrary.org/obo/GO_0042117	monocyte activation	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0003152	morphogenesis of an epithelial fold involved in embryonic heart tube formation	http://purl.obolibrary.org/obo/GO_0060571	morphogenesis of an epithelial fold	http://purl.obolibrary.org/obo/GO_0003144	embryonic heart tube formation
http://purl.obolibrary.org/obo/GO_0035765	motor neuron precursor migration involved in dorsal motor nucleus of vagus nerve formation	http://purl.obolibrary.org/obo/GO_0021535	cell migration in hindbrain	http://purl.obolibrary.org/obo/GO_0035764	dorsal motor nucleus of vagus nerve formation
http://purl.obolibrary.org/obo/GO_0048354	mucilage biosynthetic process involved in seed coat development	http://purl.obolibrary.org/obo/GO_0010192	mucilage biosynthetic process	http://purl.obolibrary.org/obo/GO_0010214	seed coat development
http://purl.obolibrary.org/obo/GO_0048359	mucilage metabolic process involved in seed coat development	http://purl.obolibrary.org/obo/GO_0010191	mucilage metabolic process	http://purl.obolibrary.org/obo/GO_0010214	seed coat development
http://purl.obolibrary.org/obo/GO_0002277	myeloid dendritic cell activation involved in immune response	http://purl.obolibrary.org/obo/GO_0001773	myeloid dendritic cell activation	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0002284	myeloid dendritic cell differentiation involved in immune response	http://purl.obolibrary.org/obo/GO_0043011	myeloid dendritic cell differentiation	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0014836	myoblast fate commitment involved in skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0048625	myoblast fate commitment	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/GO_0014837	myoblast fate determination involved in skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0007518	myoblast fate determination	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/GO_0014838	myoblast fate specification involved in skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0048626	myoblast fate specification	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/GO_0014905	myoblast fusion involved in skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0007520	myoblast fusion	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/GO_0014839	myoblast migration involved in skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0051451	myoblast migration	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/GO_2000708	myosin filament organization involved in cytokinetic actomyosin contractile ring assembly	http://purl.obolibrary.org/obo/GO_0031033	myosin filament organization	http://purl.obolibrary.org/obo/GO_0000915	actomyosin contractile ring assembly
http://purl.obolibrary.org/obo/GO_0014908	myotube differentiation involved in skeletal muscle regeneration	http://purl.obolibrary.org/obo/GO_0014902	myotube differentiation	http://purl.obolibrary.org/obo/GO_0043403	skeletal muscle tissue regeneration
http://purl.obolibrary.org/obo/GO_0002323	natural killer cell activation involved in immune response	http://purl.obolibrary.org/obo/GO_0030101	natural killer cell activation	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0002325	natural killer cell differentiation involved in immune response	http://purl.obolibrary.org/obo/GO_0001779	natural killer cell differentiation	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0002324	natural killer cell proliferation involved in immune response	http://purl.obolibrary.org/obo/GO_0001787	natural killer cell proliferation	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0006933	negative regulation of cell adhesion involved in substrate-bound cell migration	http://purl.obolibrary.org/obo/GO_0007162	negative regulation of cell adhesion	http://purl.obolibrary.org/obo/GO_0006929	substrate-dependent cell migration
http://purl.obolibrary.org/obo/GO_1904671	negative regulation of cell differentiation involved in stem cell population maintenance	http://purl.obolibrary.org/obo/GO_0045596	negative regulation of cell differentiation	http://purl.obolibrary.org/obo/GO_0019827	stem cell population maintenance
http://purl.obolibrary.org/obo/GO_0060243	negative regulation of cell growth involved in contact inhibition	http://purl.obolibrary.org/obo/GO_0030308	negative regulation of cell growth	http://purl.obolibrary.org/obo/GO_0060242	contact inhibition
http://purl.obolibrary.org/obo/GO_0060244	negative regulation of cell proliferation involved in contact inhibition	http://purl.obolibrary.org/obo/GO_0008285	negative regulation of cell population proliferation	http://purl.obolibrary.org/obo/GO_0060242	contact inhibition
http://purl.obolibrary.org/obo/GO_0001985	negative regulation of heart rate involved in baroreceptor response to increased systemic arterial blood pressure	http://purl.obolibrary.org/obo/GO_0010459	negative regulation of heart rate	http://purl.obolibrary.org/obo/GO_0001983	baroreceptor response to increased systemic arterial blood pressure
http://purl.obolibrary.org/obo/GO_1902109	negative regulation of mitochondrial membrane permeability involved in apoptotic process	http://purl.obolibrary.org/obo/GO_0035795	negative regulation of mitochondrial membrane permeability	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process
http://purl.obolibrary.org/obo/GO_1901346	negative regulation of vasculature development involved in avascular cornea development in camera-type eye	http://purl.obolibrary.org/obo/GO_1901343	negative regulation of vasculature development	http://purl.obolibrary.org/obo/GO_0036331	avascular cornea development in camera-type eye
http://purl.obolibrary.org/obo/GO_1901166	neural crest cell migration involved in autonomic nervous system development	http://purl.obolibrary.org/obo/GO_0001755	neural crest cell migration	http://purl.obolibrary.org/obo/GO_0048483	autonomic nervous system development
http://purl.obolibrary.org/obo/GO_0003147	neural crest cell migration involved in heart formation	http://purl.obolibrary.org/obo/GO_0001755	neural crest cell migration	http://purl.obolibrary.org/obo/GO_0060914	heart formation
http://purl.obolibrary.org/obo/GO_1903045	neural crest cell migration involved in sympathetic nervous system development	http://purl.obolibrary.org/obo/GO_0001755	neural crest cell migration	http://purl.obolibrary.org/obo/GO_0048485	sympathetic nervous system development
http://purl.obolibrary.org/obo/GO_0070658	neuromast hair cell differentiation involved in neuromast regeneration	http://purl.obolibrary.org/obo/GO_0048886	neuromast hair cell differentiation	http://purl.obolibrary.org/obo/GO_0070657	neuromast regeneration
http://purl.obolibrary.org/obo/GO_0003388	neuron development involved in amphid sensory organ development	http://purl.obolibrary.org/obo/GO_0048666	neuron development	http://purl.obolibrary.org/obo/GO_0003386	amphid sensory organ development
http://purl.obolibrary.org/obo/GO_0003387	neuron differentiation involved in amphid sensory organ development	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation	http://purl.obolibrary.org/obo/GO_0003386	amphid sensory organ development
http://purl.obolibrary.org/obo/GO_0060705	neuron differentiation involved in salivary gland development	http://purl.obolibrary.org/obo/GO_0030182	neuron differentiation	http://purl.obolibrary.org/obo/GO_0007431	salivary gland development
http://purl.obolibrary.org/obo/GO_1902284	neuron projection extension involved in neuron projection guidance	http://purl.obolibrary.org/obo/GO_1990138	neuron projection extension	http://purl.obolibrary.org/obo/GO_0097485	neuron projection guidance
http://purl.obolibrary.org/obo/GO_1900164	nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	http://purl.obolibrary.org/obo/GO_0038092	nodal signaling pathway	http://purl.obolibrary.org/obo/GO_0003140	determination of left/right asymmetry in lateral mesoderm
http://purl.obolibrary.org/obo/GO_0038107	nodal signaling pathway involved in determination of left/right asymmetry	http://purl.obolibrary.org/obo/GO_0038092	nodal signaling pathway	http://purl.obolibrary.org/obo/GO_0007368	determination of left/right symmetry
http://purl.obolibrary.org/obo/GO_0009878	nodule morphogenesis	http://purl.obolibrary.org/obo/GO_0009653	anatomical structure morphogenesis	http://purl.obolibrary.org/obo/GO_0009877	nodulation
http://purl.obolibrary.org/obo/GO_0061341	non-canonical Wnt signaling pathway involved in heart development	http://purl.obolibrary.org/obo/GO_0035567	non-canonical Wnt signaling pathway	http://purl.obolibrary.org/obo/GO_0007507	heart development
http://purl.obolibrary.org/obo/GO_0003361	noradrenergic neuron differentiation involved in brainstem development	http://purl.obolibrary.org/obo/GO_0003357	noradrenergic neuron differentiation	http://purl.obolibrary.org/obo/GO_0003360	brainstem development
http://purl.obolibrary.org/obo/GO_0003362	noradrenergic neuron fate commitment involved in brainstem development	http://purl.obolibrary.org/obo/GO_0003359	noradrenergic neuron fate commitment	http://purl.obolibrary.org/obo/GO_0003360	brainstem development
http://purl.obolibrary.org/obo/GO_1902333	nuclear DNA replication DNA ligation	http://purl.obolibrary.org/obo/GO_0006266	DNA ligation	http://purl.obolibrary.org/obo/GO_0033260	nuclear DNA replication
http://purl.obolibrary.org/obo/GO_1902317	nuclear DNA replication termination	http://purl.obolibrary.org/obo/GO_0006274	DNA replication termination	http://purl.obolibrary.org/obo/GO_0033260	nuclear DNA replication
http://purl.obolibrary.org/obo/GO_1902315	nuclear cell cycle DNA replication initiation	http://purl.obolibrary.org/obo/GO_0006270	DNA replication initiation	http://purl.obolibrary.org/obo/GO_0033260	nuclear DNA replication
http://purl.obolibrary.org/obo/GO_1901255	nucleotide-excision repair involved in interstrand cross-link repair	http://purl.obolibrary.org/obo/GO_0006289	nucleotide-excision repair	http://purl.obolibrary.org/obo/GO_0036297	interstrand cross-link repair
http://purl.obolibrary.org/obo/GO_0043931	ossification involved in bone maturation	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/GO_0070977	bone maturation
http://purl.obolibrary.org/obo/GO_0043932	ossification involved in bone remodeling	http://purl.obolibrary.org/obo/GO_0001503	ossification	http://purl.obolibrary.org/obo/GO_0046849	bone remodeling
http://purl.obolibrary.org/obo/GO_0022602	ovulation cycle process	http://purl.obolibrary.org/obo/GO_0008150	biological_process	http://purl.obolibrary.org/obo/GO_0042698	ovulation cycle
http://purl.obolibrary.org/obo/GO_0061004	pattern specification involved in kidney development	http://purl.obolibrary.org/obo/GO_0007389	pattern specification process	http://purl.obolibrary.org/obo/GO_0001822	kidney development
http://purl.obolibrary.org/obo/GO_0061227	pattern specification involved in mesonephros development	http://purl.obolibrary.org/obo/GO_0007389	pattern specification process	http://purl.obolibrary.org/obo/GO_0001823	mesonephros development
http://purl.obolibrary.org/obo/GO_0072268	pattern specification involved in metanephros development	http://purl.obolibrary.org/obo/GO_0007389	pattern specification process	http://purl.obolibrary.org/obo/GO_0001656	metanephros development
http://purl.obolibrary.org/obo/GO_0039017	pattern specification involved in pronephros development	http://purl.obolibrary.org/obo/GO_0007389	pattern specification process	http://purl.obolibrary.org/obo/GO_0048793	pronephros development
http://purl.obolibrary.org/obo/GO_1901260	peptidyl-lysine hydroxylation involved in bacterial-type EF-P lysine modification	http://purl.obolibrary.org/obo/GO_0017185	peptidyl-lysine hydroxylation	http://purl.obolibrary.org/obo/GO_0072580	bacterial-type EF-P lysine modification
http://purl.obolibrary.org/obo/GO_0006911	phagocytosis, engulfment	http://purl.obolibrary.org/obo/GO_0099024	plasma membrane invagination	http://purl.obolibrary.org/obo/GO_0006909	phagocytosis
http://purl.obolibrary.org/obo/GO_0006910	phagocytosis, recognition	http://purl.obolibrary.org/obo/GO_0008037	cell recognition	http://purl.obolibrary.org/obo/GO_0006909	phagocytosis
http://purl.obolibrary.org/obo/GO_0090387	phagolysosome assembly involved in apoptotic cell clearance	http://purl.obolibrary.org/obo/GO_0001845	phagolysosome assembly	http://purl.obolibrary.org/obo/GO_0043277	apoptotic cell clearance
http://purl.obolibrary.org/obo/GO_0090508	phenylethylamine biosynthetic process involved in synaptic transmission	http://purl.obolibrary.org/obo/GO_0042444	phenylethylamine biosynthetic process	http://purl.obolibrary.org/obo/GO_0007268	chemical synaptic transmission
http://purl.obolibrary.org/obo/GO_0090507	phenylethylamine metabolic process involved in synaptic transmission	http://purl.obolibrary.org/obo/GO_0042443	phenylethylamine metabolic process	http://purl.obolibrary.org/obo/GO_0007268	chemical synaptic transmission
http://purl.obolibrary.org/obo/GO_0071507	pheromone response MAPK cascade	http://purl.obolibrary.org/obo/GO_0000165	MAPK cascade	http://purl.obolibrary.org/obo/GO_0000747	conjugation with cellular fusion
http://purl.obolibrary.org/obo/GO_0043477	pigment biosynthetic process involved in pigment accumulation	http://purl.obolibrary.org/obo/GO_0046148	pigment biosynthetic process	http://purl.obolibrary.org/obo/GO_0043476	pigment accumulation
http://purl.obolibrary.org/obo/GO_0048784	pigment biosynthetic process involved in pigment granule maturation	http://purl.obolibrary.org/obo/GO_0046148	pigment biosynthetic process	http://purl.obolibrary.org/obo/GO_0048757	pigment granule maturation
http://purl.obolibrary.org/obo/GO_0043324	pigment metabolic process involved in developmental pigmentation	http://purl.obolibrary.org/obo/GO_0042440	pigment metabolic process	http://purl.obolibrary.org/obo/GO_0048066	developmental pigmentation
http://purl.obolibrary.org/obo/GO_0043475	pigment metabolic process involved in pigment accumulation	http://purl.obolibrary.org/obo/GO_0042440	pigment metabolic process	http://purl.obolibrary.org/obo/GO_0043476	pigment accumulation
http://purl.obolibrary.org/obo/GO_0043474	pigment metabolic process involved in pigmentation	http://purl.obolibrary.org/obo/GO_0042440	pigment metabolic process	http://purl.obolibrary.org/obo/GO_0043473	pigmentation
http://purl.obolibrary.org/obo/GO_0003402	planar cell polarity pathway involved in axis elongation	http://purl.obolibrary.org/obo/GO_0060071	Wnt signaling pathway, planar cell polarity pathway	http://purl.obolibrary.org/obo/GO_0003401	axis elongation
http://purl.obolibrary.org/obo/GO_1904938	planar cell polarity pathway involved in axon guidance	http://purl.obolibrary.org/obo/GO_0060071	Wnt signaling pathway, planar cell polarity pathway	http://purl.obolibrary.org/obo/GO_0007411	axon guidance
http://purl.obolibrary.org/obo/GO_0090179	planar cell polarity pathway involved in neural tube closure	http://purl.obolibrary.org/obo/GO_0060071	Wnt signaling pathway, planar cell polarity pathway	http://purl.obolibrary.org/obo/GO_0001843	neural tube closure
http://purl.obolibrary.org/obo/GO_0061347	planar cell polarity pathway involved in outflow tract morphogenesis	http://purl.obolibrary.org/obo/GO_0060071	Wnt signaling pathway, planar cell polarity pathway	http://purl.obolibrary.org/obo/GO_0003151	outflow tract morphogenesis
http://purl.obolibrary.org/obo/GO_1902088	plant-type cell wall loosening involved in abscission	http://purl.obolibrary.org/obo/GO_0009828	plant-type cell wall loosening	http://purl.obolibrary.org/obo/GO_0009838	abscission
http://purl.obolibrary.org/obo/GO_0009831	plant-type cell wall modification involved in multidimensional cell growth	http://purl.obolibrary.org/obo/GO_0009827	plant-type cell wall modification	http://purl.obolibrary.org/obo/GO_0009825	multidimensional cell growth
http://purl.obolibrary.org/obo/GO_1905588	plant-type cell wall modification involved in stomatal movement	http://purl.obolibrary.org/obo/GO_0009827	plant-type cell wall modification	http://purl.obolibrary.org/obo/GO_0010118	stomatal movement
http://purl.obolibrary.org/obo/GO_0032220	plasma membrane fusion involved in cytogamy	http://purl.obolibrary.org/obo/GO_0045026	plasma membrane fusion	http://purl.obolibrary.org/obo/GO_0000755	cytogamy
http://purl.obolibrary.org/obo/GO_0002271	plasmacytoid dendritic cell activation involved in immune response	http://purl.obolibrary.org/obo/GO_0002270	plasmacytoid dendritic cell activation	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0002272	plasmacytoid dendritic cell differentiation involved in immune response	http://purl.obolibrary.org/obo/GO_0002273	plasmacytoid dendritic cell differentiation	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0002391	platelet activating factor production involved in inflammatory response	http://purl.obolibrary.org/obo/GO_0002390	platelet activating factor production	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response
http://purl.obolibrary.org/obo/GO_0002535	platelet activating factor secretion involved in inflammatory response	http://purl.obolibrary.org/obo/GO_0002392	platelet activating factor secretion	http://purl.obolibrary.org/obo/GO_0006954	inflammatory response
http://purl.obolibrary.org/obo/GO_0060474	positive regulation of flagellated sperm motility involved in capacitation	http://purl.obolibrary.org/obo/GO_1902093	positive regulation of flagellated sperm motility	http://purl.obolibrary.org/obo/GO_0048240	sperm capacitation
http://purl.obolibrary.org/obo/GO_0001988	positive regulation of heart rate involved in baroreceptor response to decreased systemic arterial blood pressure	http://purl.obolibrary.org/obo/GO_0010460	positive regulation of heart rate	http://purl.obolibrary.org/obo/GO_0001982	baroreceptor response to decreased systemic arterial blood pressure
http://purl.obolibrary.org/obo/GO_1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	http://purl.obolibrary.org/obo/GO_0035794	positive regulation of mitochondrial membrane permeability	http://purl.obolibrary.org/obo/GO_0006915	apoptotic process
http://purl.obolibrary.org/obo/GO_0060878	pouch outgrowth involved in semicircular canal formation	http://purl.obolibrary.org/obo/GO_0060571	morphogenesis of an epithelial fold	http://purl.obolibrary.org/obo/GO_0060876	semicircular canal formation
http://purl.obolibrary.org/obo/GO_0006279	premeiotic DNA replication	http://purl.obolibrary.org/obo/GO_0033260	nuclear DNA replication	http://purl.obolibrary.org/obo/GO_0051321	meiotic cell cycle
http://purl.obolibrary.org/obo/GO_0043929	primary ovarian follicle growth involved in double layer follicle stage	http://purl.obolibrary.org/obo/GO_0001545	primary ovarian follicle growth	http://purl.obolibrary.org/obo/GO_0048161	double layer follicle stage
http://purl.obolibrary.org/obo/GO_0043930	primary ovarian follicle growth involved in primary follicle stage	http://purl.obolibrary.org/obo/GO_0001545	primary ovarian follicle growth	http://purl.obolibrary.org/obo/GO_0048160	primary follicle stage
http://purl.obolibrary.org/obo/GO_0010623	programmed cell death involved in cell development	http://purl.obolibrary.org/obo/GO_0012501	programmed cell death	http://purl.obolibrary.org/obo/GO_0048468	cell development
http://purl.obolibrary.org/obo/GO_0001301	progressive alteration of chromatin involved in cell aging	http://purl.obolibrary.org/obo/GO_0006325	chromatin organization	http://purl.obolibrary.org/obo/GO_0007569	cell aging
http://purl.obolibrary.org/obo/GO_0090323	prostaglandin secretion involved in immune response	http://purl.obolibrary.org/obo/GO_0032310	prostaglandin secretion	http://purl.obolibrary.org/obo/GO_0006955	immune response
http://purl.obolibrary.org/obo/GO_0060737	prostate gland morphogenetic growth	http://purl.obolibrary.org/obo/GO_0060736	prostate gland growth	http://purl.obolibrary.org/obo/GO_0009653	anatomical structure morphogenesis
http://purl.obolibrary.org/obo/GO_0035977	protein deglycosylation involved in glycoprotein catabolic process	http://purl.obolibrary.org/obo/GO_0006517	protein deglycosylation	http://purl.obolibrary.org/obo/GO_0006516	glycoprotein catabolic process
http://purl.obolibrary.org/obo/GO_0016562	protein import into peroxisome matrix, receptor recycling	http://purl.obolibrary.org/obo/GO_0001881	receptor recycling	http://purl.obolibrary.org/obo/GO_0016558	protein import into peroxisome matrix
http://purl.obolibrary.org/obo/GO_0035551	protein initiator methionine removal involved in protein maturation	http://purl.obolibrary.org/obo/GO_0070084	protein initiator methionine removal	http://purl.obolibrary.org/obo/GO_0051604	protein maturation
http://purl.obolibrary.org/obo/GO_0001844	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	http://purl.obolibrary.org/obo/GO_0051204	protein insertion into mitochondrial membrane	http://purl.obolibrary.org/obo/GO_0097190	apoptotic signaling pathway
http://purl.obolibrary.org/obo/GO_0061739	protein lipidation involved in autophagosome assembly	http://purl.obolibrary.org/obo/GO_0006501	C-terminal protein lipidation	http://purl.obolibrary.org/obo/GO_0000045	autophagosome assembly
http://purl.obolibrary.org/obo/GO_0060476	protein localization involved in acrosome reaction	http://purl.obolibrary.org/obo/GO_0008104	protein localization	http://purl.obolibrary.org/obo/GO_0007340	acrosome reaction
http://purl.obolibrary.org/obo/GO_1901703	protein localization involved in auxin polar transport	http://purl.obolibrary.org/obo/GO_0008104	protein localization	http://purl.obolibrary.org/obo/GO_0009926	auxin polar transport
http://purl.obolibrary.org/obo/GO_0090251	protein localization involved in establishment of planar polarity	http://purl.obolibrary.org/obo/GO_0008104	protein localization	http://purl.obolibrary.org/obo/GO_0001736	establishment of planar polarity
http://purl.obolibrary.org/obo/GO_1904652	protein localization to cell division site involved in cell separation after cytokinesis	http://purl.obolibrary.org/obo/GO_0072741	protein localization to cell division site	http://purl.obolibrary.org/obo/GO_0000920	septum digestion after cytokinesis
http://purl.obolibrary.org/obo/GO_1902575	protein localization to cell division site involved in cytokinesis, actomyosin contractile ring assembly	http://purl.obolibrary.org/obo/GO_0072741	protein localization to cell division site	http://purl.obolibrary.org/obo/GO_0000915	actomyosin contractile ring assembly
http://purl.obolibrary.org/obo/GO_0006627	protein processing involved in protein targeting to mitochondrion	http://purl.obolibrary.org/obo/GO_0016485	protein processing	http://purl.obolibrary.org/obo/GO_0006626	protein targeting to mitochondrion
http://purl.obolibrary.org/obo/GO_0071211	protein targeting to vacuole involved in autophagy	http://purl.obolibrary.org/obo/GO_0006623	protein targeting to vacuole	http://purl.obolibrary.org/obo/GO_0006914	autophagy
http://purl.obolibrary.org/obo/GO_0002496	proteolysis associated with antigen processing and presentation	http://purl.obolibrary.org/obo/GO_0006508	proteolysis	http://purl.obolibrary.org/obo/GO_0048002	antigen processing and presentation of peptide antigen
http://purl.obolibrary.org/obo/GO_0051603	proteolysis involved in cellular protein catabolic process	http://purl.obolibrary.org/obo/GO_0006508	proteolysis	http://purl.obolibrary.org/obo/GO_0044257	cellular protein catabolic process
http://purl.obolibrary.org/obo/GO_0072272	proximal/distal pattern formation involved in metanephric nephron development	http://purl.obolibrary.org/obo/GO_0009954	proximal/distal pattern formation	http://purl.obolibrary.org/obo/GO_0072210	metanephric nephron development
http://purl.obolibrary.org/obo/GO_0072047	proximal/distal pattern formation involved in nephron development	http://purl.obolibrary.org/obo/GO_0009954	proximal/distal pattern formation	http://purl.obolibrary.org/obo/GO_0072006	nephron development
http://purl.obolibrary.org/obo/GO_0072196	proximal/distal pattern formation involved in pronephric nephron development	http://purl.obolibrary.org/obo/GO_0009954	proximal/distal pattern formation	http://purl.obolibrary.org/obo/GO_0039019	pronephric nephron development
http://purl.obolibrary.org/obo/GO_2000286	receptor internalization involved in canonical Wnt signaling pathway	http://purl.obolibrary.org/obo/GO_0031623	receptor internalization	http://purl.obolibrary.org/obo/GO_0060070	canonical Wnt signaling pathway
http://purl.obolibrary.org/obo/GO_0060877	regionalization involved in semicircular canal formation	http://purl.obolibrary.org/obo/GO_0003002	regionalization	http://purl.obolibrary.org/obo/GO_0060876	semicircular canal formation
http://purl.obolibrary.org/obo/GO_0003436	regulation of cell adhesion involved in growth plate cartilage morphogenesis	http://purl.obolibrary.org/obo/GO_0030155	regulation of cell adhesion	http://purl.obolibrary.org/obo/GO_0003422	growth plate cartilage morphogenesis
