Class_id	Class_name	parent_class_id	parent_class_name	Stat	M	Redundant	Fixed	Notes
GO:0030995	cell septum edging catabolic process	GO:0044763	single-organism cellular process					
GO:0008210	estrogen metabolic process	GO:0044763	single-organism cellular process					
GO:0018138	peptide cross-linking via L-serine thiazolecarboxylic acid	GO:0044763	single-organism cellular process					
GO:0034263	autophagy in response to ER overload	GO:0044763	single-organism cellular process					
GO:0001896	autolysis	GO:0044763	single-organism cellular process					
GO:0006975	DNA damage induced protein phosphorylation	GO:0044763	single-organism cellular process					
GO:0071512	MAPK import into nucleus involved in conjugation with cellular fusion	GO:0044763	single-organism cellular process					
GO:0018418	nickel incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido L-glutamato L-histidino L-serinyl nickel triiron disulfide trioxide	GO:0044763	single-organism cellular process					
GO:0060858	vesicle-mediated transport involved in floral organ abscission	GO:0044763	single-organism cellular process					
GO:0017180	peptidyl-diphthine biosynthetic process from peptidyl-histidine	GO:0044763	single-organism cellular process					
GO:0018417	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido L-glutamato L-histidino L-serinyl nickel triiron disulfide trioxide	GO:0044763	single-organism cellular process					
GO:0018415	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl L-cysteine persulfido bis-L-glutamato L-histidino nickel triiron disulfide trioxide	GO:0044763	single-organism cellular process					
GO:0071630	nucleus-associated proteasomal ubiquitin-dependent protein catabolic process	GO:0044763	single-organism cellular process					
GO:0009876	pollen adhesion	GO:0044763	single-organism cellular process					
GO:0018302	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-N1'-histidino tetrairon tetrasulfide	GO:0044763	single-organism cellular process					
GO:0031050	dsRNA fragmentation	GO:0044763	single-organism cellular process					
GO:0060767	epithelial cell proliferation involved in prostate gland development	GO:0044763	single-organism cellular process					
GO:0018288	iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl tetrairon tetrasulfide	GO:0044763	single-organism cellular process					
GO:0018306	iron incorporation into iron-sulfur cluster via bis-L-cysteinyl-L-N3'-histidino-L-serinyl tetrairon tetrasulfide	GO:0044763	single-organism cellular process					
GO:0071712	ER-associated misfolded protein catabolic process	GO:0044763	single-organism cellular process					
GO:0006281	DNA repair	GO:0044763	single-organism cellular process					
GO:0018305	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-serinyl tetrairon tetrasulfide	GO:0044763	single-organism cellular process					
GO:0019709	iron incorporation into iron-sulfur cluster via pentakis-L-cysteinyl L-histidino nickel tetrairon pentasulfide	GO:0044763	single-organism cellular process					
GO:0035037	sperm entry	GO:0044763	single-organism cellular process					
GO:0018303	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-N3'-histidino tetrairon tetrasulfide	GO:0044763	single-organism cellular process					
GO:0048647	polyphenic determination	GO:0044767	single-organism developmental process					
GO:0022004	midbrain-hindbrain boundary maturation during brain development	GO:0044767	single-organism developmental process					
GO:0060384	innervation	GO:0044767	single-organism developmental process					
GO:0016203	muscle attachment	GO:0044767	single-organism developmental process					
GO:0048449	floral organ formation	GO:0044767	single-organism developmental process					
GO:0009561	megagametogenesis	GO:0044767	single-organism developmental process					
GO:0007275	multicellular organism development	GO:0044767	single-organism developmental process					
GO:0009791	post-embryonic development	GO:0044767	single-organism developmental process					
GO:0035889	otolith tethering	GO:0044767	single-organism developmental process					
GO:0007287	Nebenkern assembly	GO:0044767	single-organism developmental process					
GO:0010022	meristem determinacy	GO:0044767	single-organism developmental process					
GO:0055046	microgametogenesis	GO:0044767	single-organism developmental process					
GO:0048437	floral organ development	GO:0044767	single-organism developmental process					
GO:0022005	midbrain-hindbrain boundary maturation during neural plate development	GO:0044767	single-organism developmental process					
GO:0035074	pupation	GO:0044767	single-organism developmental process					
GO:0071684	organism emergence from protective structure	GO:0044767	single-organism developmental process					
GO:0031424	keratinization	GO:0044767	single-organism developmental process					
GO:0030588	pseudocleavage	GO:0044767	single-organism developmental process					
GO:0048869	cellular developmental process	GO:0044767	single-organism developmental process					
GO:0035073	pupariation	GO:0044767	single-organism developmental process					
GO:0048066	developmental pigmentation	GO:0044767	single-organism developmental process					
GO:0007389	pattern specification process	GO:0044767	single-organism developmental process					
GO:0010073	meristem maintenance	GO:0044767	single-organism developmental process					
GO:0055107	Golgi to secretory granule transport	GO:1902582	single-organism intracellular transport					
GO:0016197	endosomal transport	GO:1902582	single-organism intracellular transport					
GO:0031990	mRNA export from nucleus in response to heat stress	GO:1902582	single-organism intracellular transport					
GO:0097064	ncRNA export from nucleus	GO:1902582	single-organism intracellular transport					
GO:0032066	nucleolus to nucleoplasm transport	GO:1902582	single-organism intracellular transport					
GO:0035281	pre-miRNA export from nucleus	GO:1902582	single-organism intracellular transport					
GO:0048194	Golgi vesicle budding	GO:1902582	single-organism intracellular transport					
GO:0070676	intralumenal vesicle formation	GO:1902582	single-organism intracellular transport					
GO:0033376	establishment of protein localization to T cell secretory granule	GO:1902582	single-organism intracellular transport					
GO:0090114	COPII-coated vesicle budding	GO:1902582	single-organism intracellular transport					
GO:0048193	Golgi vesicle transport	GO:1902582	single-organism intracellular transport					
GO:0055108	Golgi to transport vesicle transport	GO:1902582	single-organism intracellular transport					
GO:0032527	protein exit from endoplasmic reticulum	GO:1902582	single-organism intracellular transport					
GO:0070844	polyubiquitinated protein transport	GO:1902582	single-organism intracellular transport					
GO:0007303	cytoplasmic transport, nurse cell to oocyte	GO:1902582	single-organism intracellular transport					
GO:0070843	misfolded protein transport	GO:1902582	single-organism intracellular transport					
GO:0035526	retrograde transport, plasma membrane to Golgi	GO:1902582	single-organism intracellular transport					
GO:0000060	protein import into nucleus, translocation	GO:1902582	single-organism intracellular transport					
GO:0016973	poly(A)+ mRNA export from nucleus	GO:1902582	single-organism intracellular transport					
GO:0071426	ribonucleoprotein complex export from nucleus	GO:1902582	single-organism intracellular transport					
GO:0070296	sarcoplasmic reticulum calcium ion transport	GO:1902582	single-organism intracellular transport					
GO:0033369	establishment of protein localization to mast cell secretory granule	GO:1902582	single-organism intracellular transport					
GO:0032472	Golgi calcium ion transport	GO:1902582	single-organism intracellular transport					
GO:0046967	cytosol to ER transport	GO:1902582	single-organism intracellular transport					
GO:0006839	mitochondrial transport	GO:1902582	single-organism intracellular transport					
GO:0043574	peroxisomal transport	GO:1902582	single-organism intracellular transport					
GO:0006611	protein export from nucleus	GO:1902582	single-organism intracellular transport					
GO:0015869	protein-DNA complex transport	GO:1902582	single-organism intracellular transport					
GO:0006605	protein targeting	GO:1902582	single-organism intracellular transport					
GO:0030705	cytoskeleton-dependent intracellular transport	GO:1902582	single-organism intracellular transport					
GO:0007034	vacuolar transport	GO:1902582	single-organism intracellular transport					
GO:0051311	meiotic metaphase plate congression	GO:1902578	single-organism localization					
GO:0007080	mitotic metaphase plate congression	GO:1902578	single-organism localization					
GO:0090114	COPII-coated vesicle budding	GO:1902591	single-organism membrane budding					
GO:0048194	Golgi vesicle budding	GO:1902591	single-organism membrane budding					
GO:0070676	intralumenal vesicle formation	GO:1902591	single-organism membrane budding					
GO:0016182	synaptic vesicle budding from endosome	GO:1902591	single-organism membrane budding					
GO:0016237	lysosomal microautophagy	GO:1902534	single-organism membrane invagination					
GO:1990801	protein phosphorylation involved in mitotic spindle assembly	GO:0044710	single-organism metabolic process					
GO:1902294	cell cycle DNA replication termination	GO:0044710	single-organism metabolic process					
GO:1990898	meiotic DNA double-strand break clipping	GO:0044710	single-organism metabolic process					
GO:0043570	maintenance of DNA repeat elements	GO:0044710	single-organism metabolic process					
GO:0070458	cellular detoxification of nitrogen compound	GO:0044710	single-organism metabolic process					
GO:0000713	meiotic heteroduplex formation	GO:0044710	single-organism metabolic process					
GO:0031050	dsRNA fragmentation	GO:0044710	single-organism metabolic process					
GO:1902292	cell cycle DNA replication initiation	GO:0044710	single-organism metabolic process					
GO:0019430	removal of superoxide radicals	GO:0044710	single-organism metabolic process					
GO:1901619	tRNA methylation in response to nitrogen starvation	GO:0044710	single-organism metabolic process					
GO:0006975	DNA damage induced protein phosphorylation	GO:0044710	single-organism metabolic process					
GO:1990899	meiotic DNA double-strand break resectioning	GO:0044710	single-organism metabolic process					
GO:0031297	replication fork processing	GO:0044710	single-organism metabolic process					
GO:0072376	protein activation cascade	GO:0044710	single-organism metabolic process					
GO:0007131	reciprocal meiotic recombination	GO:0044710	single-organism metabolic process					
GO:0010998	regulation of translational initiation by eIF2 alpha phosphorylation	GO:0044710	single-organism metabolic process					
GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	GO:0044710	single-organism metabolic process					
GO:1902298	cell cycle DNA replication maintenance of fidelity	GO:0044710	single-organism metabolic process					
GO:0016570	histone modification	GO:0044710	single-organism metabolic process					
GO:0000723	telomere maintenance	GO:0044710	single-organism metabolic process					
GO:0035092	sperm chromatin condensation	GO:0044710	single-organism metabolic process					
GO:1902296	DNA strand elongation involved in cell cycle DNA replication	GO:0044710	single-organism metabolic process					
GO:0000963	mitochondrial RNA processing	GO:0044710	single-organism metabolic process					
GO:1902291	cell cycle DNA replication DNA ligation	GO:0044710	single-organism metabolic process					
GO:0042138	meiotic DNA double-strand break formation	GO:0044710	single-organism metabolic process					
GO:0006311	meiotic gene conversion	GO:0044710	single-organism metabolic process					
GO:0006281	DNA repair	GO:0044710	single-organism metabolic process					
GO:0000714	meiotic strand displacement	GO:0044710	single-organism metabolic process					
GO:0007533	mating type switching	GO:0044710	single-organism metabolic process					
GO:0000708	meiotic strand invasion	GO:0044710	single-organism metabolic process					
GO:0070192	chromosome organization involved in meiotic cell cycle	GO:1902589	single-organism organelle organization					
GO:0006390	transcription from mitochondrial promoter	GO:1902589	single-organism organelle organization					
GO:0007098	centrosome cycle	GO:1902589	single-organism organelle organization					
GO:0035077	ecdysone-mediated polytene chromosome puffing	GO:1902589	single-organism organelle organization					
GO:0030242	pexophagy	GO:1902589	single-organism organelle organization					
GO:0032186	cellular bud neck septin ring organization	GO:1902589	single-organism organelle organization					
GO:0051300	spindle pole body organization	GO:1902589	single-organism organelle organization					
GO:0043156	chromatin remodeling in response to cation stress	GO:1902589	single-organism organelle organization					
GO:0035080	heat shock-mediated polytene chromosome puffing	GO:1902589	single-organism organelle organization					
GO:0000963	mitochondrial RNA processing	GO:1902589	single-organism organelle organization					
GO:0032543	mitochondrial translation	GO:1902589	single-organism organelle organization					
GO:0031498	chromatin disassembly	GO:1902589	single-organism organelle organization					
GO:0035093	spermatogenesis, exchange of chromosomal proteins	GO:1902589	single-organism organelle organization					
GO:0007083	mitotic chromosome decondensation	GO:1902589	single-organism organelle organization					
GO:0035092	sperm chromatin condensation	GO:1902589	single-organism organelle organization					
GO:1902297	cell cycle DNA replication DNA unwinding	GO:1902589	single-organism organelle organization					
GO:0043570	maintenance of DNA repeat elements	GO:1902589	single-organism organelle organization					
GO:0032544	plastid translation	GO:1902589	single-organism organelle organization					
GO:0000723	telomere maintenance	GO:1902589	single-organism organelle organization					
GO:0042793	transcription from plastid promoter	GO:1902589	single-organism organelle organization					
GO:0006346	methylation-dependent chromatin silencing	GO:1902589	single-organism organelle organization					
GO:0007135	meiosis II	GO:1902589	single-organism organelle organization					
GO:0007127	meiosis I	GO:1902589	single-organism organelle organization					
GO:0051298	centrosome duplication	GO:1902589	single-organism organelle organization					
GO:0007062	sister chromatid cohesion	GO:1902589	single-organism organelle organization					
GO:0016570	histone modification	GO:1902589	single-organism organelle organization					
GO:0051382	kinetochore assembly	GO:1902589	single-organism organelle organization					
GO:0061511	centriole elongation	GO:1902589	single-organism organelle organization					
GO:0007067	mitotic nuclear division	GO:1902589	single-organism organelle organization					
GO:0070827	chromatin maintenance	GO:1902589	single-organism organelle organization					
GO:0030261	chromosome condensation	GO:1902589	single-organism organelle organization					
GO:0048311	mitochondrion distribution	GO:1902589	single-organism organelle organization					
GO:0007087	mitotic nuclear pore complex reassembly	GO:1902589	single-organism organelle organization					
GO:0006337	nucleosome disassembly	GO:1902589	single-organism organelle organization					
GO:0072662	protein localization to peroxisome	GO:1902589	single-organism organelle organization					
GO:0007289	spermatid nucleus differentiation	GO:1902589	single-organism organelle organization					
GO:0007287	Nebenkern assembly	GO:1902589	single-organism organelle organization					
GO:0030717	karyosome formation	GO:1902589	single-organism organelle organization					
GO:0030724	testicular fusome organization	GO:1902589	single-organism organelle organization					
GO:0051299	centrosome separation	GO:1902589	single-organism organelle organization					
GO:0007126	meiotic nuclear division	GO:1902589	single-organism organelle organization					
GO:0090167	Golgi distribution to daughter cells	GO:1902589	single-organism organelle organization					
GO:0070058	tRNA gene clustering	GO:1902589	single-organism organelle organization					
GO:0061471	karyomere assembly	GO:1902589	single-organism organelle organization					
GO:0031081	nuclear pore distribution	GO:1902589	single-organism organelle organization					
GO:0030723	ovarian fusome organization	GO:1902589	single-organism organelle organization					
GO:0007290	spermatid nucleus elongation	GO:1902589	single-organism organelle organization					
GO:0090144	mitochondrial nucleoid organization	GO:1902589	single-organism organelle organization					
GO:0030719	P granule organization	GO:1902589	single-organism organelle organization					
GO:0050892	intestinal absorption	GO:0044765	single-organism transport					
GO:0071050	snoRNA polyadenylation	GO:0031126	snoRNA 3'-end processing					
GO:0014031	mesenchymal cell development	GO:0048864	stem cell development	0				
GO:0048762	mesenchymal cell differentiation	GO:0048863	stem cell differentiation	0				
GO:0014030	mesenchymal cell fate commitment	GO:0048865	stem cell fate commitment	0				
GO:0010463	mesenchymal cell proliferation	GO:0072089	stem cell proliferation	0				
GO:0005497	androgen binding	GO:0005496	steroid binding	?				
GO:0006703	estrogen biosynthetic process	GO:0006694	steroid biosynthetic process	?				
GO:0006702	androgen biosynthetic process	GO:0006694	steroid biosynthetic process	?				
GO:0006710	androgen catabolic process	GO:0006706	steroid catabolic process	?				
GO:0006711	estrogen catabolic process	GO:0006706	steroid catabolic process	?				
GO:0008210	estrogen metabolic process	GO:0008202	steroid metabolic process	?				
GO:0008209	androgen metabolic process	GO:0008202	steroid metabolic process	?				
GO:0043210	alkanesulfonate binding	GO:1901681	sulfur compound binding	0				
GO:0046305	alkanesulfonate biosynthetic process	GO:0044272	sulfur compound biosynthetic process	0				
GO:0046306	alkanesulfonate catabolic process	GO:0044273	sulfur compound catabolic process	0				
GO:0019694	alkanesulfonate metabolic process	GO:0006790	sulfur compound metabolic process	0				
GO:0018984	naphthalenesulfonate metabolic process	GO:0006790	sulfur compound metabolic process	0				
GO:0042918	alkanesulfonate transport	GO:0072348	sulfur compound transport	0				
GO:0016182	synaptic vesicle budding from endosome	GO:0070142	synaptic vesicle budding	1				
GO:0048806	genitalia development	GO:0048731	system development	0				defer to uberon
GO:0016078	tRNA catabolic process	GO:0006399	tRNA metabolic process					
GO:1901619	tRNA methylation in response to nitrogen starvation	GO:0030488	tRNA methylation					
GO:0061034	olfactory bulb mitral cell layer development	GO:0009888	tissue development	0				defer to uberon
GO:0007419	ventral cord development	GO:0009888	tissue development	0				defer to uberon
GO:0060042	retina morphogenesis in camera-type eye	GO:0048729	tissue morphogenesis	0				defer to uberon
GO:0019612	4-toluenecarboxylate catabolic process	GO:0072491	toluene-containing compound catabolic process	0				
GO:0019611	4-toluenecarboxylate metabolic process	GO:0072490	toluene-containing compound metabolic process	0				
GO:0042891	antibiotic transport	GO:1901998	toxin transport	?				
GO:0042895	antibiotic transporter activity	GO:0019534	toxin transporter activity					
GO:0034708	methyltransferase complex	GO:1990234	transferase complex					
GO:1901051	atropine biosynthetic process	GO:0009710	tropane alkaloid biosynthetic process					
GO:1901049	atropine metabolic process	GO:0046448	tropane alkaloid metabolic process					
GO:0072520	seminiferous tubule development	GO:0035295	tube development					
GO:0061009	common bile duct development	GO:0035295	tube development					
GO:1990304	MUB1-RAD6-UBR2 ubiquitin ligase complex	GO:0000151	ubiquitin ligase complex					
GO:1990306	RSP5-BUL ubiquitin ligase complex	GO:0000151	ubiquitin ligase complex					
GO:1990303	UBR1-RAD6 ubiquitin ligase complex	GO:0000151	ubiquitin ligase complex					
GO:1990302	Bre1-Rad6 ubiquitin ligase complex	GO:0000151	ubiquitin ligase complex					
GO:1990305	RAD6-UBR2 ubiquitin ligase complex	GO:0000151	ubiquitin ligase complex					
GO:0007042	lysosomal lumen acidification	GO:0007035	vacuolar acidification					
GO:0002500	proteolysis within lysosome associated with antigen processing and presentation	GO:0006624	vacuolar protein processing					
